src,dst,day
194.027.251.021,192.168.001.001,1
192.168.001.001,194.027.251.021,1
209.074.060.168,172.016.113.050,1
209.001.012.161,172.016.112.050,1
172.016.113.084,204.202.136.230,1
135.013.216.191,172.016.113.050,1
172.016.115.087,207.041.046.062,1
010.020.030.040,172.016.112.050,1
192.168.001.001,207.230.054.203,1
192.168.001.001,192.168.001.005,1
172.016.114.148,209.001.224.231,1
135.013.216.191,172.016.113.050,1
172.016.114.207,143.158.016.069,1
172.016.114.050,199.174.194.161,1
135.013.216.191,172.016.113.050,1
135.013.216.191,172.016.113.050,1
209.074.060.168,172.016.113.050,1
172.016.112.149,187.187.187.187,1
166.102.114.043,172.016.113.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.116.044,167.008.029.015,1
010.020.030.040,172.016.112.050,1
195.073.151.050,172.016.112.149,1
172.016.115.005,198.080.036.184,1
209.074.060.168,172.016.113.050,1
010.020.030.040,172.016.112.050,1
172.016.114.169,135.013.216.191,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
194.027.251.021,192.168.001.001,1
135.013.216.191,172.016.113.050,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
194.027.251.021,192.168.001.001,1
192.168.001.001,194.027.251.021,1
172.016.115.234,012.005.132.010,1
135.013.216.191,172.016.113.050,1
172.016.117.111,205.181.112.065,1
230.001.010.020,172.016.112.050,1
192.168.001.020,192.168.001.010,1
199.174.194.191,172.016.114.050,1
209.074.060.168,172.016.113.050,1
172.016.115.234,208.228.229.230,1
172.016.117.103,207.025.071.145,1
172.016.116.194,207.025.071.029,1
172.016.115.005,208.222.148.020,1
172.016.113.204,207.018.199.006,1
135.013.216.191,172.016.113.050,1
010.020.030.040,172.016.112.050,1
166.102.114.043,172.016.113.050,1
172.016.114.207,198.003.101.005,1
172.016.116.194,207.082.066.079,1
172.016.114.050,207.230.054.023,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
195.115.218.108,172.016.114.050,1
172.016.113.204,131.084.001.031,1
192.168.001.001,207.230.054.203,1
172.016.112.194,198.095.248.068,1
172.016.117.103,192.041.041.068,1
207.230.054.203,192.168.001.001,1
197.218.177.069,172.016.113.084,1
230.001.010.020,172.016.112.050,1
194.007.248.153,172.016.113.050,1
209.030.071.165,172.016.118.080,1
135.013.216.191,172.016.113.050,1
172.016.114.148,205.181.112.065,1
010.020.030.040,172.016.112.050,1
207.230.054.203,192.168.001.001,1
010.020.030.040,172.016.112.050,1
207.230.054.203,192.168.001.001,1
172.016.115.005,207.025.071.128,1
209.074.060.168,172.016.113.050,1
230.001.010.020,172.016.112.050,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
172.016.114.207,204.202.136.230,1
209.074.060.168,172.016.113.050,1
230.001.010.020,172.016.112.050,1
209.001.012.061,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.114.169,209.067.183.023,1
194.027.251.021,192.168.001.001,1
172.016.117.132,209.050.231.077,1
135.013.216.191,172.016.113.050,1
208.253.077.185,172.016.113.050,1
172.016.113.084,205.164.008.071,1
230.001.010.020,172.016.112.050,1
194.007.248.153,172.016.113.204,1
172.016.115.087,209.001.224.015,1
172.016.112.194,206.184.238.129,1
010.020.030.040,172.016.112.050,1
172.016.112.149,207.025.071.029,1
010.020.030.040,172.016.112.050,1
196.037.075.158,172.016.112.149,1
199.174.194.189,172.016.114.050,1
230.001.010.020,172.016.112.050,1
230.001.010.020,172.016.112.050,1
194.027.251.021,192.168.001.001,1
209.074.060.168,172.016.113.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
135.013.216.191,172.016.113.050,1
010.020.030.040,172.016.112.050,1
196.227.033.189,172.016.114.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.112.207,152.163.210.010,1
192.168.001.001,194.027.251.021,1
230.001.010.020,172.016.112.050,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
172.016.112.207,195.073.151.050,1
172.016.115.087,209.001.224.012,1
172.016.112.207,195.073.151.050,1
194.007.248.153,172.016.113.105,1
172.016.114.169,209.143.228.040,1
192.168.001.001,207.230.054.203,1
166.102.114.043,172.016.113.050,1
172.016.113.105,207.046.130.149,1
195.115.218.108,172.016.114.050,1
192.168.001.001,194.027.251.021,1
166.102.114.043,172.016.113.050,1
199.174.194.223,172.016.114.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.112.149,197.182.091.233,1
192.168.001.001,207.230.054.203,1
172.016.114.148,199.095.074.090,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
172.016.114.169,206.252.029.041,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
135.013.216.191,172.016.113.050,1
192.168.001.001,194.027.251.021,1
172.016.113.084,199.095.074.090,1
207.075.239.115,002.016.114.148,1
208.239.005.230,192.168.001.001,1
010.020.030.040,172.016.112.050,1
207.075.239.115,172.016.013.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
135.013.216.191,172.016.113.050,1
153.107.252.246,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
209.030.071.001,172.016.112.050,1
172.016.113.204,038.165.144.107,1
172.016.114.050,207.103.080.155,1
209.074.060.168,172.016.113.050,1
194.027.251.021,192.168.001.001,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
166.102.114.043,172.016.113.050,1
166.102.114.043,172.016.113.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.112.194,203.120.090.057,1
192.168.001.001,207.230.054.203,1
166.102.114.043,172.016.113.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.112.020,192.168.001.010,1
172.016.117.103,187.187.187.187,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
166.102.114.043,172.016.113.050,1
123.123.123.123,172.016.113.050,1
230.001.010.020,172.016.112.050,1
172.016.115.005,204.034.175.079,1
172.016.115.234,140.175.036.008,1
194.027.251.021,192.168.001.001,1
192.168.001.001,192.168.001.010,1
194.027.251.021,192.168.001.001,1
196.037.075.158,172.016.112.050,1
172.016.115.005,207.025.071.141,1
230.001.010.020,172.016.112.050,1
209.030.070.216,172.016.112.050,1
166.102.114.043,172.016.113.050,1
172.016.114.168,206.250.094.110,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
166.102.114.043,172.016.113.050,1
010.020.030.040,172.016.112.050,1
172.016.116.201,205.181.112.046,1
010.020.030.040,172.016.112.050,1
172.016.112.207,192.041.003.149,1
172.016.114.168,207.025.071.141,1
172.016.112.020,135.013.216.191,1
010.020.030.040,172.016.112.050,1
209.074.060.168,172.016.113.050,1
172.016.113.204,207.025.071.029,1
230.001.010.020,172.016.112.050,1
172.016.116.044,205.180.061.244,1
230.001.010.020,172.016.112.050,1
192.168.001.001,194.027.251.021,1
010.020.030.040,172.016.112.050,1
166.102.114.043,172.016.113.050,1
172.016.117.132,199.095.074.090,1
172.016.112.194,209.143.225.100,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.112.207,207.025.071.141,1
135.013.216.191,172.016.113.050,1
207.230.054.203,192.168.001.001,1
209.030.071.179,172.016.112.050,1
194.027.251.021,192.168.001.001,1
172.016.115.005,207.077.090.016,1
166.102.114.043,172.016.113.050,1
192.168.001.001,194.027.251.021,1
010.020.030.040,172.016.112.050,1
172.016.112.207,134.205.165.120,1
192.168.001.001,194.027.251.021,1
172.016.112.194,135.013.216.191,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
195.073.151.050,172.016.114.148,1
166.102.114.043,172.016.113.050,1
194.027.251.021,192.168.001.001,1
172.016.115.087,012.005.132.010,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
192.168.001.001,207.230.054.203,1
172.016.117.111,204.146.018.033,1
230.001.010.020,172.016.112.050,1
172.016.116.201,128.113.113.030,1
199.174.194.175,172.016.114.050,1
196.037.075.158,172.016.116.017,1
009.009.009.009,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.112.194,152.163.210.012,1
208.253.077.185,172.016.113.050,1
010.020.030.040,172.016.112.050,1
172.016.113.204,199.097.097.004,1
172.016.115.005,207.046.131.013,1
172.016.116.201,206.033.210.040,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
192.168.001.020,192.168.001.010,1
172.016.116.201,209.001.224.016,1
010.020.030.040,172.016.112.050,1
172.016.114.148,197.182.091.233,1
172.016.112.207,206.170.175.202,1
209.074.060.168,172.016.113.050,1
010.020.030.040,172.016.112.050,1
209.074.060.168,172.016.113.050,1
172.016.117.052,205.181.112.065,1
172.016.113.105,207.025.071.127,1
192.168.001.001,207.230.054.203,1
194.027.251.021,192.168.001.001,1
230.001.010.020,172.016.112.050,1
172.016.114.050,135.008.060.150,1
166.102.114.043,172.016.113.050,1
196.227.033.189,172.016.114.148,1
172.016.113.204,129.048.028.013,1
194.027.251.021,192.168.001.001,1
135.013.216.191,172.016.113.050,1
197.218.177.069,172.016.112.242,1
172.016.112.194,136.149.142.178,1
010.020.030.040,172.016.112.050,1
172.016.113.204,196.037.075.158,1
230.001.010.020,172.016.112.050,1
209.074.060.168,172.016.113.050,1
010.020.030.040,172.016.112.050,1
192.168.001.001,194.027.251.021,1
166.102.114.043,172.016.113.050,1
192.168.001.001,255.255.255.255,1
172.016.112.194,062.052.069.102,1
166.102.114.043,172.016.113.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
209.074.060.168,172.016.113.050,1
209.012.013.047,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.113.084,194.007.248.153,1
199.174.194.022,172.016.114.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
209.074.060.168,172.016.113.050,1
209.012.013.248,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.114.207,198.003.099.120,1
172.016.116.044,194.125.002.038,1
196.227.033.189,172.016.114.148,1
172.016.116.044,198.060.134.051,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.116.044,205.181.112.065,1
010.020.030.040,172.016.112.050,1
192.168.001.001,207.230.054.203,1
192.168.001.010,172.016.112.050,1
192.168.001.001,194.027.251.021,1
172.016.117.111,204.123.002.093,1
010.020.030.040,172.016.112.050,1
172.016.115.234,207.159.129.102,1
230.001.010.020,172.016.112.050,1
194.027.251.021,192.168.001.001,1
172.016.114.148,207.046.130.150,1
010.020.030.040,172.016.112.050,1
194.027.251.021,192.168.001.001,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
194.027.251.021,192.168.001.001,1
194.027.251.021,192.168.001.001,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.115.087,192.225.036.007,1
195.115.218.108,172.016.114.050,1
135.013.216.191,172.016.113.050,1
209.074.060.168,172.016.113.050,1
192.168.001.001,194.027.251.021,1
172.016.114.148,207.046.130.014,1
230.001.010.020,172.016.112.050,1
172.016.116.194,131.084.001.031,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.116.194,209.066.032.016,1
010.020.030.040,172.016.112.050,1
172.016.117.052,207.018.199.006,1
135.013.216.191,172.016.113.050,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.116.194,208.218.003.003,1
209.074.060.168,172.016.113.050,1
207.075.239.115,172.016.012.050,1
010.020.030.040,172.016.112.050,1
172.016.113.204,199.095.207.035,1
192.168.001.020,192.168.001.010,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
199.174.194.236,172.016.114.050,1
153.107.252.061,172.016.114.050,1
209.017.189.253,172.016.114.050,1
230.001.010.020,172.016.112.050,1
192.168.001.001,207.230.054.203,1
172.016.112.194,152.163.212.173,1
166.102.114.043,172.016.113.050,1
010.020.030.040,172.016.112.050,1
172.016.112.194,137.245.085.134,1
230.001.010.020,172.016.112.050,1
135.013.216.191,172.016.114.148,1
172.016.117.052,208.134.241.210,1
194.007.248.153,172.016.113.050,1
207.230.054.088,172.016.112.050,1
230.001.010.020,172.016.112.050,1
209.074.060.168,172.016.113.050,1
192.168.001.001,192.168.001.005,1
010.020.030.040,172.016.112.050,1
209.074.060.168,172.016.113.050,1
166.102.114.043,172.016.113.050,1
192.168.001.001,194.027.251.021,1
172.016.116.044,207.217.104.023,1
194.027.251.021,192.168.001.001,1
230.001.010.020,172.016.112.050,1
194.027.251.021,192.168.001.001,1
135.013.216.191,172.016.112.207,1
010.020.030.040,172.016.112.050,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
207.230.054.203,192.168.001.001,1
209.074.060.168,172.016.113.050,1
230.001.010.020,172.016.112.050,1
209.074.060.168,172.016.113.050,1
209.074.060.168,172.016.113.050,1
172.016.112.194,162.093.243.089,1
192.168.001.001,194.027.251.021,1
135.013.216.191,172.016.113.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
207.230.054.203,192.168.001.001,1
010.020.030.040,172.016.112.050,1
172.016.112.020,196.037.075.158,1
172.016.113.105,209.068.053.211,1
207.230.054.203,192.168.001.001,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.114.169,199.095.074.090,1
230.001.010.020,172.016.112.050,1
172.016.114.148,194.027.251.021,1
135.013.216.191,172.016.113.050,1
172.016.113.084,134.205.131.013,1
172.016.112.149,209.001.224.015,1
010.020.030.040,172.016.112.050,1
192.168.001.001,194.027.251.021,1
192.168.001.001,207.230.054.203,1
230.001.010.020,172.016.112.050,1
172.016.115.234,209.045.168.019,1
192.168.001.001,194.027.251.021,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
194.027.251.021,192.168.001.001,1
172.016.112.194,208.134.241.211,1
230.001.010.020,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.112.194,167.008.029.015,1
010.020.030.040,172.016.112.050,1
172.016.116.201,156.063.171.232,1
192.168.001.001,194.027.251.021,1
135.013.216.191,172.016.113.050,1
135.013.216.191,172.016.113.050,1
172.016.114.169,135.013.216.191,1
010.020.030.040,172.016.112.050,1
209.074.060.168,172.016.113.050,1
230.001.010.020,172.016.112.050,1
230.001.010.020,172.016.112.050,1
172.016.116.044,131.247.014.004,1
209.074.060.168,172.016.113.050,1
010.020.030.040,172.016.112.050,1
166.102.114.043,172.016.113.050,1
209.074.060.168,172.016.113.050,1
172.016.116.194,208.134.241.210,1
207.230.054.203,192.168.001.001,1
166.102.114.043,172.016.113.050,1
192.168.001.001,194.027.251.021,1
010.020.030.040,172.016.112.050,1
172.016.117.111,152.163.214.011,1
172.016.113.105,199.171.016.064,1
230.001.010.020,172.016.112.050,1
197.218.177.069,172.016.113.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.113.105,207.046.130.149,1
192.168.001.001,194.027.251.021,1
192.168.001.001,194.027.251.021,1
010.020.030.040,172.016.112.050,1
192.168.001.020,192.168.001.010,1
209.074.060.168,172.016.113.050,1
192.168.001.020,192.168.001.010,1
010.020.030.040,172.016.112.050,1
166.102.114.043,172.016.113.050,1
230.001.010.020,172.016.112.050,1
202.077.162.213,172.016.018.167,1
194.027.251.021,192.168.001.001,1
172.016.113.084,194.007.248.153,1
010.020.030.040,172.016.112.050,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
166.102.114.043,172.016.113.050,1
207.103.080.104,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.114.169,205.147.005.020,1
230.001.010.020,172.016.112.050,1
192.168.001.001,192.168.001.010,1
172.016.117.103,206.132.025.071,1
199.174.194.011,172.016.114.050,1
196.037.075.158,172.016.114.186,1
205.231.028.040,172.016.112.050,1
192.168.001.001,194.027.251.021,1
172.016.114.148,160.147.068.021,1
172.016.112.194,195.153.255.236,1
172.016.115.087,194.027.251.021,1
196.037.075.158,172.016.113.105,1
192.168.001.001,192.168.001.010,1
172.016.114.148,136.149.142.178,1
010.020.030.040,172.016.112.050,1
207.230.054.203,192.168.001.001,1
172.016.116.044,192.054.253.003,1
153.107.252.061,172.016.114.050,1
172.016.115.087,208.002.188.116,1
172.016.114.050,204.097.153.120,1
172.016.114.168,192.005.041.239,1
010.020.030.040,172.016.112.050,1
010.020.030.040,172.016.112.050,1
172.016.113.204,209.185.069.011,1
192.168.001.010,172.016.112.020,1
166.102.114.043,172.016.113.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
197.182.091.233,172.016.114.168,1
166.102.114.043,172.016.113.050,1
010.020.030.040,172.016.112.050,1
172.016.113.204,208.200.021.132,1
010.020.030.040,172.016.112.050,1
135.013.216.191,172.016.113.050,1
010.020.030.040,172.016.112.050,1
139.134.061.033,172.016.114.050,1
010.020.030.040,172.016.112.050,1
172.016.117.103,137.245.085.134,1
199.174.194.237,172.016.114.050,1
166.102.114.043,172.016.113.050,1
192.168.001.001,194.027.251.021,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
196.037.075.158,172.016.112.207,1
010.020.030.040,172.016.112.050,1
192.168.001.001,194.027.251.021,1
010.020.030.040,172.016.112.050,1
135.013.216.191,172.016.113.050,1
010.020.030.040,172.016.112.050,1
135.013.216.191,172.016.113.050,1
172.016.113.105,199.095.074.090,1
172.016.113.084,206.079.229.016,1
194.027.251.021,192.168.001.001,1
192.168.001.020,192.168.001.010,1
172.016.117.103,207.025.071.143,1
135.008.060.182,172.016.112.207,1
010.020.030.040,172.016.112.050,1
172.016.116.194,207.025.071.145,1
010.020.030.040,172.016.112.050,1
172.016.116.201,207.051.123.250,1
230.001.010.020,172.016.112.050,1
172.016.114.168,209.186.073.003,1
010.020.030.040,172.016.112.050,1
192.168.001.001,194.027.251.021,1
172.016.116.201,199.095.074.090,1
172.016.116.044,205.181.112.065,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
209.074.060.168,172.016.113.050,1
172.016.112.194,205.181.112.065,1
172.016.117.052,207.077.090.015,1
135.008.060.182,172.016.113.204,1
194.027.251.021,192.168.001.001,1
010.020.030.040,172.016.112.050,1
172.016.114.169,207.025.079.042,1
010.020.030.040,172.016.112.050,1
230.001.010.020,172.016.112.050,1
010.020.030.040,172.016.112.050,1
207.230.054.203,192.168.001.001,1
202.077.162.213,172.016.020.199,1
172.016.112.149,204.123.002.093,1
